iso3,country,pillar,module,indicator_id,indicator_name,indicator_type,variable_name,question,hierarchy_level,data_type,response,response_value,normalized_response_value,weight,score,parent,row_order,question_order,wip,wib,wim,regional_hub,un_region,barometer_region
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.ADMIN,Budget entries have administrative classifications to an internationally agreed standard. ,4,response,Partially,1,0.5,2.5,1.25,A.PF.BUDGETSPEND.e.e2,0,51530,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.ADMIN,"1,2;If budget and spending data can be found in multiple datasets, please provide the URL where administrative classifications are located.",4,supporting,"The government balance(1), expenditure (2) and income (3) is published by the General Budget Directorate (DIGEPRES). Administrative classification exist but an alignment with international standards are not confirmed.

Sources

(1) https://www.digepres.gob.do/estadisticas/balance/
(2) https://www.digepres.gob.do/estadisticas/gastos/
(3) https://www.digepres.gob.do/estadisticas/ingresos/",,,,,A.PF.BUDGETSPEND.e.e2,2,51530,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.ECON,Budget entries have economic classifications to an internationally agreed standard.,4,response,Partially,1,0.5,2.5,1.25,A.PF.BUDGETSPEND.e.e2,0,51531,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.ECON,"1,2;If budget and spending data can be found in multiple datasets, please provide the URL where economic classifications are located.",4,supporting,"The government balance(1), expenditure (2) and income (3) is published by the General Budget Directorate (DIGEPRES). Economic classification exist but an alignment with international standards are not confirmed.

Sources

(1) https://www.digepres.gob.do/estadisticas/balance/
(2) https://www.digepres.gob.do/estadisticas/gastos/
(3) https://www.digepres.gob.do/estadisticas/ingresos/",,,,,A.PF.BUDGETSPEND.e.e2,2,51531,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.FUNC,Budget entries have functional classifications to an internationally agreed standard.,4,response,Partially,1,0.5,2.5,1.25,A.PF.BUDGETSPEND.e.e2,0,51532,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.FUNC,"1,2;If budget and spending data can be found in multiple datasets, please provide the URL where functional classifications are located.",4,supporting,"The government balance(1), expenditure (2) and income (3) is published by the General Budget Directorate (DIGEPRES). Functional classification exist but an alignment with international standards are not confirmed.

Sources

(1) https://www.digepres.gob.do/estadisticas/balance/
(2) https://www.digepres.gob.do/estadisticas/gastos/
(3) https://www.digepres.gob.do/estadisticas/ingresos/",,,,,A.PF.BUDGETSPEND.e.e2,2,51532,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.PROGRAM,Budget entries have program classifications according to an internationally agreed standard. ,4,response,Partially,1,0.5,2.5,1.25,A.PF.BUDGETSPEND.e.e2,0,51533,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.PROGRAM,"1,2;If budget and spending data can be found in multiple datasets, please provide the URL where program classifications are located.",4,supporting,"The government balance(1), expenditure (2) and income (3) is published by the General Budget Directorate (DIGEPRES). Program classification exist but an alignment with international standards are not confirmed.

Sources

(1) https://www.digepres.gob.do/estadisticas/balance/
(2) https://www.digepres.gob.do/estadisticas/gastos/
(3) https://www.digepres.gob.do/estadisticas/ingresos/",,,,,A.PF.BUDGETSPEND.e.e2,2,51533,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.TRANSACTION,Information about individual financial transactions or expenditures is available at the most disaggregated level of the economic classification level.,4,response,Yes,2,1,2.5,2.5,A.PF.BUDGETSPEND.e.e2,0,51534,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.TRANSACTION,"1,2;Please, briefly explain your answer.",4,supporting,"The government balance(1), expenditure (2) and income (3) is published by the General Budget Directorate (DIGEPRES). The data is available by month by financial source and organization.

Sources

(1) https://www.digepres.gob.do/estadisticas/balance/
(2) https://www.digepres.gob.do/estadisticas/gastos/
(3) https://www.digepres.gob.do/estadisticas/ingresos/",,,,,A.PF.BUDGETSPEND.e.e2,2,51534,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.CROSSCUTTING,"Data is disaggregated by cross-cutting programs, or issues such as SDGs, climate action, gender budgeting, etc,",4,response,No,0,0,2.5,0,A.PF.BUDGETSPEND.e.e2,0,51535,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.COMMONID,The data contains common identifiers to connect budget and budget performance data.,4,response,Partially,1,0.5,2.5,1.25,A.PF.BUDGETSPEND.e.e2,0,51536,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.COMMONID,"1,2;Please, briefly explain your answer.",4,supporting,"The information can be accessed here:
https://www.digepres.gob.do/pubs/2021/libros/Tomo-III/Proyecto-de-ley-de-presupuesto-General-del-Estado-2021-Tomo-III.pdf",,,,,A.PF.BUDGETSPEND.e.e2,2,51536,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.PROJECT,"The data contains identifiers that can be used to connect budget data with data on major projects (e.g., infrastructure construction) and procurement processes.",4,response,No,0,0,2.5,0,A.PF.BUDGETSPEND.e.e2,0,51537,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3,"Data openness, timing, and structure:",3,response,,,,60,49.4,A.PF.BUDGETSPEND.e,0,51538,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.FREE,Dataset is available free of charge.,4,response,Yes,2,1,10.6,10.6,A.PF.BUDGETSPEND.e.e3,0,51539,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.LICENSE,Data is openly licensed.,4,response,No,0,0,10.6,0,A.PF.BUDGETSPEND.e.e3,0,51540,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.LANG,"Data is available in all the country’s official or national languages. If the country has no official or national languages, data is available in the major languages of the country.",4,response,Yes,2,1,0,0,A.PF.BUDGETSPEND.e.e3,0,51541,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.LANG,"1,2;Please briefly describe the language coverage available.",4,supporting,"The government balance(1), expenditure (2) and income (3) is published by the General Budget Directorate (DIGEPRES). Dataset is in Spanish.

Sources

(1) https://www.digepres.gob.do/estadisticas/balance/
(2) https://www.digepres.gob.do/estadisticas/gastos/
(3) https://www.digepres.gob.do/estadisticas/ingresos/",,,,,A.PF.BUDGETSPEND.e.e3,2,51541,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.TOOLS,There are accessible and open official tools available to help users explore data.,4,response,Yes,2,1,3.5,3.5,A.PF.BUDGETSPEND.e.e3,0,51542,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.TOOLS,"1,2;Please provide URL.",4,supporting,"The government budget execution(1) is published by the General Budget Directorate (DIGEPRES).

Source

(1) https://www.digepres.gob.do/estadisticas-ejecucion-presupuestaria/",,,,,A.PF.BUDGETSPEND.e.e3,2,51542,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.TIMELY,Data is timely and updated.,4,response,Yes,2,1,10.6,10.6,A.PF.BUDGETSPEND.e.e3,0,51543,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.TIMELY,"1,2;When was the most recent update to this dataset?",4,supporting,The dataset where updated at April 2021 at the moment of the study.,,,,,A.PF.BUDGETSPEND.e.e3,2,51543,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.HISTORICAL,Historical data is available that allows users to track change over time.,4,response,Yes,2,1,3.5,3.5,A.PF.BUDGETSPEND.e.e3,0,51544,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.HISTORICAL,"1,2;For what time period(s) (e.g., start and end dates) is data available? ",4,supporting,The dataset has a coverage from 1971 to 2021.,,,,,A.PF.BUDGETSPEND.e.e3,2.1,51544,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.MACHINE_READABLE,Data is provided in machine-readable format(s),4,response,Yes,2,1,10.6,10.6,A.PF.BUDGETSPEND.e.e3,0,51545,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.MACHINE_READABLE,"1,2;Please provide a URL where this machine-readable data can be found. (Additional URLs can be included in the justification and supporting evidence)",4,supporting,"The government balance(1), expenditure (2) and income (3) published by the General Budget Directorate (DIGEPRES) can be found in machine readable format.

Sources

(1) https://www.digepres.gob.do/estadisticas/balance/
(2) https://www.digepres.gob.do/estadisticas/gastos/
(3) https://www.digepres.gob.do/estadisticas/ingresos/",,,,,A.PF.BUDGETSPEND.e.e3,2,51545,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.MACHINE_READABLE,"1,2;Please provide a comma separated list of the formats available? (E.g. csv, json)",4,supporting,xlsx,,,,,A.PF.BUDGETSPEND.e.e3,2.1,51545,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.BULK,The machine-readable dataset is available as a whole,4,response,Yes,2,1,10.6,10.6,A.PF.BUDGETSPEND.e.e3,0,51546,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.BULK,"1,2;Please provide a URL where bulk download access is available or described.",4,supporting,"The government balance(1), expenditure (2) and income (3) published by the General Budget Directorate (DIGEPRES) can be found in machine readable format as a whole.

Sources

(1) https://www.digepres.gob.do/estadisticas/balance/
(2) https://www.digepres.gob.do/estadisticas/gastos/
(3) https://www.digepres.gob.do/estadisticas/ingresos/",,,,,A.PF.BUDGETSPEND.e.e3,2,51546,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.BULK,"1,2;If bulk access is provided through an API, please provide a link to where the API is described.",4,supporting,"No API could be found from DIGEPRES regarding The government balance(1), expenditure (2) and income (3) published by the General Budget Directorate (DIGEPRES).

Sources

(1) https://www.digepres.gob.do/estadisticas/balance/
(2) https://www.digepres.gob.do/estadisticas/gastos/
(3) https://www.digepres.gob.do/estadisticas/ingresos/",,,,,A.PF.BUDGETSPEND.e.e3,2.1,51546,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.eb,Negative scoring:,3,response,,,,-20,0,A.PF.BUDGETSPEND.e,0,51547,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.eb.MISSINGDATA,This information is missing required data.,4,response,There is no evidence of data gaps.,0,0,-10,0,A.PF.BUDGETSPEND.e.eb,0,51548,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.eb.COVIDAFFECTED,The availability of this data has been affected by government response to COVID-19.,4,response,No,0,0,-10,0,A.PF.BUDGETSPEND.e.eb,0,51549,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.c,Extent,2,response,,,,1,1,A.PF.BUDGETSPEND,0,51550,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
DOM,Dominican Republic,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.c.EXTENT,How comprehensive is the data assessed?,4,response,"The data assessed covers the majority of the public sector (including sub-national government, state-owned enterprises or corporations, and extrabudgetary funds; i.e., a consolidated dataset).",3,1,,,A.PF.BUDGETSPEND.c,0,51551,0.057,0.02394,0.55,The Caribbean Open Institute (COI),Caribbean,Latin America and the Caribbean
